id,name,symbol,slug,isActive,isFiat,circulatingSupply,maxSupply,dateAdded,numMarketPairs,rank,lastUpdated,tags,price,volume24,volumeChange24,percentChangeHr,percentChange24,percentChangeWk,percentChange30Day,marketCap,marketCapDominance,fullyDilutedMarketCap,lastUpdated
3722,TEMCO,TEMCO,temco,FALSE,FALSE,-321710883,6.00E+09,2019-02-04T00:00,2,813,2022-12-22T20:46,[[]],0.001568945,12240.30635,-8.391,2.55E-05,-1.4332366,-0.8909636,0,6233819.178,0,9413667.58,2022-12-22T20:46
11926,Thetan Arena,THG,thetan-arena,FALSE,FALSE,113584953,4.20E+08,2021-09-16T17:25:22,40,814,2022-12-22T20:46,"[[""gaming""::""polkastarter""::""mvb""::""animoca-brands-portfolio""]]",0.054877495,1016951.06,18.1963,1.1446295,2.7130733,2.7238505,0,6233257.722,0,2.30E+07,2022-12-22T20:46
1229,DigixDAO,DGD,digixdao,FALSE,FALSE,73873,0,2016-04-18T00:00,9,815,2022-12-22T20:46,"[[""platform""::""stablecoin""::""asset-backed-stablecoin""]]",84.10881751,2.5256586,38.1507,-0.01869834,-0.1506376,3.0940444,0,6213421.701,0,6213421.7,2022-12-22T20:46
6470,Hiblocks,HIBS,hiblocks,FALSE,FALSE,1496510212,2.00E+10,2020-08-10T00:00,7,816,2022-12-22T20:46,[[]],6.15E-04,575372.7388,-60.6774,0.17214634,-4.8979936,-22.879026,0,6202555.723,0,1.23E+07,2022-12-22T20:46
5354,PEAKDEFI,PEAK,peakdefi,FALSE,FALSE,1541482387,0,2020-03-23T00:00,25,817,2022-12-22T20:46,"[[""defi""::""launchpad""::""bnb-chain""]]",0.004000942,26660.14934,-27.3253,2.0845816,0.344812,-7.3292,0,6167381.023,0,8895133.33,2022-12-22T20:46
3126,ProximaX,XPX,proximax,FALSE,FALSE,1802489254,0,2018-08-08T00:00,8,818,2022-12-22T20:46,"[[""platform""::""enterprise-solutions""::""distributed-computing""::""filesharing""::""storage""]]",0.001008439,158119.2892,16.8936,1.3761321,4.207084,-0.06146557,0,6148913.251,0,9075951.39,2022-12-22T20:46
1154,Validity,VAL,validity,FALSE,FALSE,4733370,9000000,2016-01-18T00:00,12,819,2022-12-22T20:46,"[[""pos""]]",1.297692986,36092.36368,-63.8009,0.34161666,2.0194337,-3.30643,0,6142461.748,0,1.17E+07,2022-12-22T20:46
3854,Unification,FUND,unification,FALSE,FALSE,34447402,0,2019-04-11T00:00,14,820,2022-12-22T20:46,"[[""cosmos-ecosystem""::""injective-ecosystem""]]",0.175664409,48624.4428,41.8622,2.5228033,-0.93883526,1.1431531,0,6051182.53,0,2.11E+07,2022-12-22T20:46
8276,Arianee,ARIA20,arianee-protocol,FALSE,FALSE,26853505,2.00E+08,2021-01-18T00:00,11,821,2022-12-22T20:46,[[]],0.222762645,1317.635128,-33.6799,1.8676395,1.5819005,3.1882308,0,5981957.897,0,4.46E+07,2022-12-22T20:46
12969,Gari Network,GARI,gari,FALSE,FALSE,198157535,1.00E+09,2021-10-21T09:32:59,33,822,2022-12-22T20:46,"[[""collectibles-nfts""::""solana-ecosystem""::""galaxy-digital-portfolio""::""alameda-research-portfolio""::""web3""::""solrazr-launchpad""]]",0.029892156,550180.0201,-7.1683,1.5128759,-2.4008548,-11.015796,0,5923355.979,0,2.99E+07,2022-12-22T20:46
8214,Venus DAI,vDAI,venus-dai,FALSE,FALSE,274537625,0,2021-01-08T00:00,1,823,2022-12-22T20:46,"[[""stablecoin""::""bnb-chain""]]",0.021564732,2767890.397,-1.8109,-0.0180471,0.03892937,0.09103963,0,5920330.21,0,5920330.21,2022-12-22T20:46
5435,Epic Cash,EPIC,epic-cash,FALSE,FALSE,15508460,2.10E+07,2020-04-12T00:00,5,824,2022-12-22T20:46,"[[""mineable""::""privacy""::""bnb-chain""]]",0.380701335,7015.937126,171.0101,0.6946724,-1.6697477,-6.0675163,0,5904091.42,0,7994728.03,2022-12-22T20:46
7320,Neutrino Token,NSBT,neutrino-system-base-token,FALSE,FALSE,2731318,2835689,2020-10-06T00:00,12,825,2022-12-22T20:46,[[]],2.160847336,18528.87,86.8179,1.1423084,2.1381652,-15.152271,0,5901962.15,0,6127491.02,2022-12-22T20:46
17047,WeWay,WWY,weway,FALSE,FALSE,777246215,8.67E+09,2022-01-10T01:51:42,19,826,2022-12-22T20:46,"[[""marketplace""::""collectibles-nfts""::""content-creation""::""entertainment""::""metaverse""::""play-to-earn""]]",0.007561202,959800.7265,-20.8869,9.8087845,-2.7590702,-39.417908,0,5876915.468,0,6.55E+07,2022-12-22T20:46
11367,Aurory,AURY,aurory,FALSE,FALSE,9600000,1.00E+08,2021-10-24T16:58:08,17,827,2022-12-22T20:46,"[[""collectibles-nfts""::""gaming""::""solana-ecosystem""::""metaverse""::""play-to-earn""::""skyvision-capital-portfolio""]]",0.612144214,22839.76458,-34.1398,0.26456827,-0.3332365,-9.015433,0,5876584.453,0,6.12E+07,2022-12-22T20:46
3840,1irstcoin,FST,1irstcoin,FALSE,FALSE,48681739,0,2019-04-08T00:00,7,828,2022-12-22T20:46,"[[""services""]]",0.120544276,2678.550775,-46.7413,0.3481004,0.6623872,-22.674854,0,5868305.046,0,1.21E+07,2022-12-22T20:46
4249,Findora,FRA,findora,FALSE,FALSE,312660423,2.10E+10,2019-08-14T00:00,7,829,2022-12-22T20:46,"[[""privacy""::""bulletproofs""::""zero-knowledge-proofs""::""staking""]]",0.001268586,265795.6828,21.9425,1.3533705,-4.794142,-26.450134,0,5845171.909,0,2.66E+07,2022-12-22T20:46
7105,Permission Coin,ASK,permission-coin,FALSE,FALSE,-1013249886,0,2020-09-18T00:00,6,830,2022-12-22T20:46,[[]],3.61E-04,12692.24413,112.2819,0.2235578,0.04197796,6.490068,0,5844181.826,0,3.61E+07,2022-12-22T20:46
90,Dimecoin,DIME,dimecoin,FALSE,FALSE,1592069106,0,2014-01-06T00:00,9,831,2022-12-22T20:46,"[[""mineable""::""pow""::""quark""]]",1.22E-05,0,0,1.9164569,0.5364791,-4.497769,0,5818581.066,0,6763315.12,2022-12-22T20:46
19152,Carbon Credit,CCT,carbon-credit,FALSE,FALSE,16988760,6.00E+08,2022-03-29T10:23:35,2,832,2022-12-22T20:46,"[[""algorand-ecosystem""]]",0.342382537,48878.87595,1.7234,0.10760348,-0.05170832,2.007477,0,5816654.754,0,2.05E+08,2022-12-22T20:46
5802,SORA,XOR,sora,FALSE,FALSE,1862418,0,2020-07-02T00:00,35,833,2022-12-22T20:46,"[[""substrate""::""polkadot""::""polkadot-ecosystem""]]",3.064762913,612012.728,9.8341,0.3840651,2.0924122,1.0579693,0,5707869.744,0,1246914.89,2022-12-22T20:46
11330,VIMworld,VEED,vimworld,FALSE,FALSE,1271407170,1.00E+11,2021-08-19T00:00,8,834,2022-12-22T20:46,"[[""collectibles-nfts""]]",0.001022686,159144.3571,1.2036,1.3741456,-28.53634,-8.828083,0,5692655.912,0,1.02E+08,2022-12-22T20:46
4074,ScPrime,SCP,scprime,FALSE,FALSE,45504204,0,2020-02-13T00:00,4,835,2022-12-22T20:46,"[[""mineable""::""pow""::""blake2b""::""platform""::""distributed-computing""::""filesharing""::""storage""]]",0.122441543,2053.14209,-69.0268,-1.2784178,1.9444753,-5.0846252,0,5571605.058,0,5670638.98,2022-12-22T20:46
8034,BioPassport Token,BIOT,biopassport-token,FALSE,FALSE,1755103460,8.80E+09,2021-03-03T00:00,7,836,2022-12-22T20:46,[[]],0.003165608,1438554.958,11.025,-0.4394278,-2.3262608,19.080347,0,5555970.184,0,2.79E+07,2022-12-22T20:46
15305,Calamari Network,KMA,calamari-network,FALSE,FALSE,-1439348568,0,2021-11-29T12:11:37,6,837,2022-12-22T20:46,[[]],0.001938217,17817.13104,-50.0021,0.04162302,-1.4467558,3.2873507,0,5534809.492,0,1.94E+07,2022-12-22T20:46
7677,ReapChain,REAP,reapchain,FALSE,FALSE,307700000,4.90E+09,2020-11-15T00:00,6,838,2022-12-22T20:46,[[]],0.017977461,1258394.861,5.5532,0.6084673,1.3832623,-11.637624,0,5531664.885,0,8.81E+07,2022-12-22T20:46
2324,BigONE Token,ONE,bigone-token,FALSE,FALSE,859146442,1.35E+10,2017-12-30T00:00,7,839,2022-12-22T20:46,"[[""marketplace""::""centralized-exchange""::""bnb-chain""]]",5.84E-04,0,0,0.6905105,2.3860524,-3.462225,0,5521215.891,0,7893197.96,2022-12-22T20:46
4586,ProBit Token,PROB,probit-token,FALSE,FALSE,42000000,0,2019-09-13T00:00,3,840,2022-12-22T20:46,"[[""centralized-exchange""]]",0.131287934,4777.212252,90.5567,0.8660294,-0.56514734,8.356394,0,5514093.217,0,2.49E+07,2022-12-22T20:46
7964,Venus LTC,vLTC,venus-ltc,FALSE,FALSE,4142378,0,2020-12-12T00:00,1,841,2022-12-22T20:46,[[]],1.33110645,19021.03581,489.7538,1.2037989,0.31289613,-9.815284,0,5513946.074,0,5513946.07,2022-12-22T20:46
9691,Venus Reward Token,VRT,venus-reward-token,FALSE,FALSE,525144600,0,2021-05-11T00:00,13,842,2022-12-22T20:46,"[[""bnb-chain""]]",2.48E-04,51594.53841,8.9972,1.3457788,0.524864,-3.2386785,0,5446965.345,0,7427686.4,2022-12-22T20:46
4746,Quiztok,QTCON,quiztok,FALSE,FALSE,2036581596,1.20E+10,2020-04-28T00:00,5,843,2022-12-22T20:46,[[]],8.60E-04,122555.9231,37.7409,0.19814716,-0.9711302,-11.552766,0,5445560.306,0,1.03E+07,2022-12-22T20:46
5229,AS Roma Fan Token,ASR,as-roma-fan-token,FALSE,FALSE,2276231,0,2020-02-13T00:00,25,844,2022-12-22T20:46,"[[""sports""::""fan-token""::""soccer""]]",2.372122177,677756.3038,-56.3048,0.7160992,-0.85653836,-8.530891,0,5399498.034,0,2.37E+07,2022-12-22T20:46
3709,Grin,GRIN,grin,FALSE,FALSE,98212860,0,2019-01-27T00:00,30,845,2022-12-22T20:46,"[[""mineable""::""pow""::""medium-of-exchange""::""privacy""::""mimblewimble""]]",0.054836084,525348.21,-33.5423,1.6647403,4.377157,-15.520061,0,5385608.648,0,5385608.65,2022-12-22T20:46
4951,Zynecoin,ZYN,zynecoin,FALSE,FALSE,32713186,0,2020-07-07T00:00,3,846,2022-12-22T20:46,"[[""mineable""]]",0.164026221,54165.44929,50.8716,0.8414308,-7.6579175,5.5067353,0,5365820.287,0,1.57E+07,2022-12-22T20:46
3631,FOAM,FOAM,foam,FALSE,FALSE,316571949,0,2018-12-11T00:00,5,847,2022-12-22T20:46,"[[""platform""::""cosmos-ecosystem""::""ai-big-data""::""placeholder-ventures-portfolio""::""web3""::""injective-ecosystem""]]",0.016916202,466.2329869,-77.6712,1.9475744,-0.8670536,-4.9250937,0,5355195.116,0,1.69E+07,2022-12-22T20:46
9637,Altura,ALU,altura,FALSE,FALSE,625757088,9.90E+08,2021-05-07T00:00,27,848,2022-12-22T20:46,"[[""marketplace""::""collectibles-nfts""::""gaming""::""metaverse""::""oxbull""::""bnb-chain""]]",0.008480153,167703.3253,-10.4037,0.9896369,0.88858384,-7.935908,0,5306515.961,0,8395351.64,2022-12-22T20:46
7127,Velo,VELO,velo,FALSE,FALSE,689186762,3.00E+10,2020-09-21T00:00,23,849,2022-12-22T20:46,[[]],0.001059555,867088.6842,-4.7158,1.2345537,0.37567544,-4.235989,0,5280983.787,0,3.18E+07,2022-12-22T20:46
12749,Nakamoto Games,NAKA,nakamoto-games,FALSE,FALSE,72360517,1.80E+08,2021-10-14T18:35:34,16,850,2022-12-22T20:46,"[[""collectibles-nfts""::""gaming""::""metaverse""::""play-to-earn""::""vbc-ventures-portfolio""]]",0.072974899,734181.8954,-2.3513,1.074109,3.451968,2.078008,0,5280501.448,0,1.31E+07,2022-12-22T20:46
7486,Rari Governance Token,RGT,rari-governance-token,FALSE,FALSE,12472025,0,2020-10-22T00:00,39,851,2022-12-22T20:46,"[[""defi""::""dao""::""yield-farming""::""yield-aggregator""::""governance""::""ledgerprime-portfolio""::""arbitrum-ecosytem""]]",0.419022432,6245.333691,90.5712,1.9475744,-7.5270925,-26.287685,0,5226058.48,0,5231515.17,2022-12-22T20:46
5126,Soda Coin,SOC,soda-coin,FALSE,FALSE,1890000000,2.00E+09,2020-02-11T00:00,3,852,2022-12-22T20:46,[[]],0.002753798,185456.7655,-30.8912,-0.21079722,-1.5398155,-29.862923,0,5204679.069,0,5507596.9,2022-12-22T20:46
6747,Crust Network,CRU,crustnetwork,FALSE,FALSE,9245318,0,2020-08-28T00:00,33,853,2022-12-22T20:46,"[[""distributed-computing""::""filesharing""::""substrate""::""polkadot""::""storage""::""polkadot-ecosystem""::""web3""::""elrond-ecosystem""]]",0.561020845,2708020.031,-54.5146,0.3549431,-0.762218,-12.760686,0,5186816.115,0,1.37E+07,2022-12-22T20:46
1191,Memetic / PepeCoin,MEME,memetic,FALSE,FALSE,29873822,0,2016-03-14T00:00,1,854,2022-12-22T20:46,"[[""mineable""::""hybrid-pow-pos""::""x11""::""masternodes""::""memes""]]",0.173579683,579.6533574,-42.7759,0.6946724,-0.25974274,-2.5678334,0,5185488.703,0,0,2022-12-22T20:46
3361,MintMe.com Coin,MINTME,mintme-com-coin,FALSE,FALSE,185590144,5.64E+08,2018-09-30T00:00,7,855,2022-12-22T20:46,"[[""mineable""]]",0.027712961,84567.04148,-12.0593,0.37261233,5.765929,-1.913978,0,5143252.351,0,1.56E+07,2022-12-22T20:46
21690,RED TOKEN,RED,red-token,FALSE,FALSE,-2089100486,0,2022-09-04T09:21:01,11,856,2022-12-22T20:46,[[]],7.90E-04,1104855.302,144.9793,-0.6019229,2.5111947,-4.8638134,0,5138883.298,0,7.90E+07,2022-12-22T20:46
3698,Observer,OBSR,observer,FALSE,FALSE,1332113575,1.40E+10,2019-01-15T00:00,2,857,2022-12-22T20:46,"[[""mineable""]]",9.03E-04,15967.06806,7.5238,0.81147647,-9.712224,-13.660406,0,5079282.587,0,1.26E+07,2022-12-22T20:46
2223,BLOCKv,VEE,blockv,FALSE,FALSE,-762642032,0,2017-11-28T00:00,12,858,2022-12-22T20:46,"[[""media""::""enterprise-solutions""::""collectibles-nfts""::""content-creation""]]",0.001436981,182.4359057,87.566,0.37676913,-0.02745096,-11.516908,0,5075883.189,0,5239621.36,2022-12-22T20:46
4691,Zano,ZANO,zano,FALSE,FALSE,11483035,0,2020-01-17T00:00,3,859,2022-12-22T20:46,"[[""mineable""::""hybrid-pow-pos""::""atomic-swaps""::""privacy""]]",0.441908525,38098.35252,23705.2085,0.56042516,3.6294851,-12.569357,0,5074451.392,0,5971304.74,2022-12-22T20:46
2441,Molecular Future,MOF,molecular-future,FALSE,FALSE,-1539607552,0,2018-01-20T00:00,11,860,2022-12-22T20:46,[[]],1.01E-04,376468.6321,0.8988,0.5966948,-0.502128,0.8917808,0,5039954.363,0,5039954.36,2022-12-22T20:46
15270,Vita Inu,VINU,vita-inu,FALSE,FALSE,-1537317559,1.00E+15,2021-11-29T06:48:56,46,861,2022-12-22T20:46,"[[""dag""::""memes""::""doggone-doggerel""]]",9.93E-09,1564332.509,-7.2362,0.13771357,-1.0434169,-6.2285376,0,5033780.461,0,9928434.42,2022-12-22T20:46
5662,Sylo,SYLO,sylo,FALSE,FALSE,-1863349804,1.00E+10,2020-06-05T00:00,15,862,2022-12-22T20:46,"[[""communications-social-media""::""payments""::""wallet""::""polygon-ecosystem""]]",0.002060289,705945.9365,11.5165,1.7632338,-0.77750534,-7.7177644,0,5009834.199,0,2.06E+07,2022-12-22T20:46
9473,Unicly CryptoPunks Collection,UPUNK,unicly-cryptopunks-collection,FALSE,FALSE,250000000,2.50E+08,2021-04-28T00:00,2,863,2022-12-22T20:46,[[]],0.01986982,41300.7899,-2.2525,0.40214106,0.39562288,0.04130924,0,4967455.019,0,4967455.02,2022-12-22T20:46
14822,Victoria VR,VR,victoria-vr,FALSE,FALSE,868285368,1.68E+10,2021-11-19T05:45:39,14,864,2022-12-22T20:46,"[[""collectibles-nfts""::""gaming""::""ethereum-ecosystem""::""metaverse""::""play-to-earn""]]",0.005720781,970125.3565,-1.0777,0.03753035,-2.5844212,-20.2754,0,4967270.467,0,9.61E+07,2022-12-22T20:46
5382,ELYSIA,EL,elysia,FALSE,FALSE,-1063833386,6.88E+09,2020-03-30T00:00,13,865,2022-12-22T20:46,[[]],0.001536338,211526.0548,144.8608,0.03316175,-4.4206524,-14.214886,0,4964113.184,0,1.06E+07,2022-12-22T20:46
1721,Mysterium,MYST,mysterium,FALSE,FALSE,20033628,3.24E+07,2017-06-14T00:00,27,866,2022-12-22T20:46,"[[""platform""::""distributed-computing""]]",0.24765286,301667.2536,5.8037,0.52669334,0.6656108,-3.317774,0,4961385.263,0,8032215.59,2022-12-22T20:46
789,Nexus,NXS,nexus,FALSE,FALSE,74084647,7.80E+07,2015-01-25T00:00,4,867,2022-12-22T20:46,"[[""mineable""::""hybrid-pow-npos""::""platform""::""quantum-resistant""::""staking""]]",0.066916226,15035.13762,192.9085,0.6946724,-7.4866266,-5.2169285,0,4957464.985,0,5219465.61,2022-12-22T20:46
11541,Ariva,ARV,ariva,FALSE,FALSE,-461274842,1.00E+11,2021-09-01T10:41:36,60,868,2022-12-22T20:46,[[]],6.81E-05,1233409.093,0.9947,0.33756134,-3.4847872,-11.185111,0,4938026.408,0,6806079.55,2022-12-22T20:46
5798,Darwinia Network,RING,darwinia-network,FALSE,FALSE,1245174332,1.00E+10,2020-07-02T00:00,33,869,2022-12-22T20:46,"[[""gaming""::""interoperability""::""substrate""::""polkadot-ecosystem""::""metaverse""]]",0.003963752,55382.15017,22.5246,0.92486316,0.3579387,-7.7947626,0,4935562.829,0,3.96E+07,2022-12-22T20:46
8376,MASQ,MASQ,masq,FALSE,FALSE,25560578,3.75E+07,2021-02-02T00:00,20,870,2022-12-22T20:46,[[]],0.191615462,98829.13708,-23.9708,1.9563217,1.5322719,-12.662381,0,4897802.108,0,7185579.82,2022-12-22T20:46
8992,Cellframe,CELL,cellframe,FALSE,FALSE,28599167,3.03E+07,2021-03-29T00:00,28,871,2022-12-22T20:46,"[[""zero-knowledge-proofs""::""quantum-resistant""::""scaling""::""sharding""::""exnetwork-capital-portfolio""::""trustswap-launchpad""]]",0.171067094,55271.1333,37.7236,-0.6473932,-1.5243322,-5.9418955,0,4892376.543,0,5183332.95,2022-12-22T20:46
1503,Jupiter,JUP,jupiter,FALSE,FALSE,1000000000,1.00E+09,2017-01-12T00:00,15,872,2022-12-22T20:46,"[[""platform""::""enterprise-solutions""::""bnb-chain""]]",0.004887357,325619.3354,31.3588,0.7404087,2.1779127,-29.616312,0,4887356.653,0,4887356.65,2022-12-22T20:46
12148,Swash,SWASH,swash,FALSE,FALSE,468659158,1.00E+09,2021-09-26T10:44:45,16,873,2022-12-22T20:46,[[]],0.010411613,105083.8611,3.8727,1.1150254,1.4764649,-1.7808617,0,4879497.705,0,1.04E+07,2022-12-22T20:46
11977,Infinity PAD,IPAD,infinity-pad,FALSE,FALSE,999999990,1.00E+09,2021-09-20T17:03:19,9,874,2022-12-22T20:46,"[[""crowdfunding""::""launchpad""::""cross-chain""]]",0.004869487,0,0,-0.12351972,-0.9407592,-6.1691523,0,4869487.103,0,4869487.1,2022-12-22T20:46
8080,Dypius,DYP,defi-yield-protocol,FALSE,FALSE,23631124,2.57E+07,2020-12-23T00:00,39,875,2022-12-22T20:46,"[[""collectibles-nfts""::""defi""::""avalanche-ecosystem""::""metaverse""::""bnb-chain""]]",0.205686412,871436.4037,83.4051,0.32363972,4.0226035,-13.921873,0,4860601.12,0,5276171.36,2022-12-22T20:46
10462,SHILL Token,SHILL,project-seed,FALSE,FALSE,357073943,1.00E+09,2021-06-16T00:00,20,876,2022-12-22T20:46,"[[""collectibles-nfts""::""gaming""::""entertainment""::""play-to-earn""]]",0.013574691,790405.5479,15.5848,0.6258691,8.158093,4.1810713,0,4847168.447,0,1.36E+07,2022-12-22T20:46
8422,Pangolin,PNG,pangolin,FALSE,FALSE,141494765,2.30E+08,2021-02-10T00:00,65,877,2022-12-22T20:46,"[[""decentralized-exchange-dex-token""::""avalanche-ecosystem""]]",0.034006349,258292.179,-17.4852,0.9586473,-0.31224465,-16.158154,0,4811720.314,0,7821460.2,2022-12-22T20:46
6865,Crypton,CRP,utopia,FALSE,FALSE,7422997,0,2020-09-03T00:00,6,878,2022-12-22T20:46,"[[""mineable""::""medium-of-exchange""::""platform""::""store-of-value""::""collectibles-nfts""::""e-commerce""::""privacy""::""gaming""::""staking""]]",0.644943676,206524.4411,8.9607,-0.00206241,-0.0474035,0.02200494,0,4787414.974,0,4787414.97,2022-12-22T20:46
20090,ETHAX,ETHAX,ethax,FALSE,FALSE,179491102,8.00E+08,2022-05-11T11:49:40,9,879,2022-12-22T20:46,[[]],0.026654154,68765.55815,6.1178,0.18726201,-1.3620255,-23.866455,0,4784183.462,0,2.13E+07,2022-12-22T20:46
4200,ChainX,PCX,chainx,FALSE,FALSE,12505374,2.10E+07,2019-08-01T00:00,12,880,2022-12-22T20:46,"[[""substrate""::""polkadot""::""polkadot-ecosystem""]]",0.381733274,89522.23512,-7.4015,0.23830704,-2.817941,-1.1294713,0,4773717.631,0,8016398.76,2022-12-22T20:46
19236,Gulf Coin,GULF,gulf-coin,FALSE,FALSE,114627357,1.00E+10,2022-03-31T06:38:46,10,881,2022-12-22T20:46,[[]],0.04019672,1505412.003,3.258,-0.01319552,0.14853308,-2.2647462,0,4607643.745,0,4.02E+08,2022-12-22T20:46
2576,Tokenomy,TEN,tokenomy,FALSE,FALSE,200000000,0,2018-03-10T00:00,5,882,2022-12-22T20:46,"[[""marketplace""]]",0.022577273,2511.833885,-13.0245,0.01595882,-0.503175,-0.070688,0,4515454.528,0,4515454.53,2022-12-22T20:46
2529,Cashaa,CAS,cashaa,FALSE,FALSE,819528005,0,2018-02-15T00:00,9,883,2022-12-22T20:46,"[[""platform""::""bnb-chain""]]",0.005476235,183073.5027,8.4327,0.7687396,4.2727594,-15.515287,0,4487928.333,0,5476235.47,2022-12-22T20:46
3829,Nash,NEX,nash,FALSE,FALSE,29166201,5.00E+07,2019-04-01T00:00,16,884,2022-12-22T20:46,"[[""asset-management""::""marketplace""::""decentralized-exchange-dex-token""::""defi""::""discount-token""::""interoperability""::""mobile""::""staking""::""wallet""::""ethereum-ecosystem""::""yield-farming""::""amm""::""layer-2""::""avalanche-ecosystem""::""polygon-ecosystem""]]",0.153484588,4048.470696,-52.4509,0.06114929,0.57429063,-1.9274623,0,4476562.358,0,7674229.42,2022-12-22T20:46
5610,ZIMBOCASH,ZASH,zimbocash,FALSE,FALSE,1590616009,4.50E+09,2020-05-20T00:00,2,885,2022-12-22T20:46,[[]],0.002808377,876.6780002,9.5495,2.4134293,3.3875394,-44.597336,0,4467049.082,0,1.26E+07,2022-12-22T20:46
7637,Trabzonspor Fan Token,TRA,trabzonspor-fan-token,FALSE,FALSE,3923337,0,2020-11-10T00:00,7,886,2022-12-22T20:46,"[[""sports""::""fan-token""::""soccer""]]",1.136475846,664380.4662,-31.2111,0.5124377,-0.46856484,6.140615,0,4458777.736,0,1.14E+07,2022-12-22T20:46
2243,Dragonchain,DRGN,dragonchain,FALSE,FALSE,370772651,4.33E+08,2017-12-03T00:00,17,887,2022-12-22T20:46,"[[""platform""::""enterprise-solutions""]]",0.012025301,16912.11773,-70.4486,1.8949199,-1.0912079,-8.27101,0,4458652.635,0,5212900.97,2022-12-22T20:46
10776,Signum,SIGNA,signum,FALSE,FALSE,2130801392,0,2021-07-06T00:00,9,888,2022-12-22T20:46,[[]],0.002083331,7819.405635,-58.299,-0.77043104,-3.22173,19.979664,0,4439165.446,0,4439165.45,2022-12-22T20:46
2276,Ignis,IGNIS,ignis,FALSE,FALSE,761143950,9.99E+08,2017-12-13T00:00,12,889,2022-12-22T20:46,"[[""platform""::""payments""::""state-channel""]]",0.005831296,22202.44062,-85.5232,-0.3202335,1.3315129,-1.7929158,0,4438455.452,0,5828086.72,2022-12-22T20:46
7931,Forj(Bondly),BONDLY,bondly,FALSE,FALSE,788287426,9.84E+08,2020-12-09T00:00,36,890,2022-12-22T20:46,"[[""collectibles-nfts""::""defi""::""polkadot-ecosystem""::""polygon-ecosystem""::""cardano-ecosystem""::""animoca-brands-portfolio""::""ferrum-network""::""okex-blockdream-ventures-portfolio""::""bnb-chain""]]",0.005625873,35214.52818,-27.9128,0.70233554,-0.322778,-1.7498788,0,4434804.824,0,5533725.32,2022-12-22T20:46
2341,SwftCoin,SWFTC,swftcoin,FALSE,FALSE,-289967297,1.00E+10,2018-01-04T00:00,37,891,2022-12-22T20:46,"[[""marketplace""::""collectibles-nfts""::""defi""::""interoperability""::""payments""::""bnb-chain""]]",0.00110443,1833087.97,3.6339,0.17963117,0.28508863,-3.747935,0,4423243.321,0,1.10E+07,2022-12-22T20:46
2548,POA Network,POA,poa,FALSE,FALSE,294965004,0,2018-02-28T00:00,8,892,2022-12-22T20:46,"[[""platform""::""scaling""]]",0.014976543,21.78038797,-1.0901,0.94655997,-4.8314533,8.73744,0,4417556.206,0,4417556.21,2022-12-22T20:46
15585,GuildFi,GF,guildfi,FALSE,FALSE,42185071,1.00E+09,2021-12-05T00:18:20,29,893,2022-12-22T20:46,"[[""gaming""::""coinbase-ventures-portfolio""::""alameda-research-portfolio""::""pantera-capital-portfolio""::""play-to-earn""::""animoca-brands-portfolio""::""gaming-guild""::""skyvision-capital-portfolio""]]",0.104687272,1687486.656,-31.0032,-0.16522819,3.8808336,-13.641539,0,4416240.062,0,1.05E+08,2022-12-22T20:46
2213,QASH,QASH,qash,FALSE,FALSE,350000000,0,2017-11-21T00:00,18,894,2022-12-22T20:46,"[[""marketplace""::""discount-token""::""payments""]]",0.012459887,12603.26244,211.2597,-2.1998513,-2.2829015,-5.1297417,0,4360960.511,0,1.25E+07,2022-12-22T20:46
9061,Rainicorn,RAINI,rainicorn,FALSE,FALSE,500000000,5.00E+08,2021-04-01T00:00,11,895,2022-12-22T20:46,"[[""bnb-chain""]]",0.008711935,61438.45269,-21.0475,1.93554,-1.0770302,-3.3101358,0,4355967.702,0,4355967.7,2022-12-22T20:46
21156,STAT,STAT,stat,FALSE,FALSE,15294117,0,2022-07-27T14:53:36,2,896,2022-12-22T20:46,[[]],0.283871238,84754.16509,-67.3013,-0.91437405,2.7538323,-30.70442,0,4341560.105,0,2.84E+07,2022-12-22T20:46
13011,MonkeyLeague,MBS,monkeyball,FALSE,FALSE,86815679,1.00E+09,2021-12-22T01:48:42,13,897,2022-12-22T20:46,"[[""gaming""::""solana-ecosystem""::""play-to-earn""]]",0.049722731,380113.4992,33.3529,-0.6554583,-13.936726,-25.88466,0,4316712.64,0,4.97E+07,2022-12-22T20:46
14294,Metaverse.Network Pioneer,NEER,bitcountry-neer,FALSE,FALSE,19453215,1.00E+08,2021-05-27T00:00,2,898,2022-12-22T20:46,"[[""polkadot-ecosystem""::""metaverse""]]",0.220469117,50246.20849,-30.5797,1.8461032,3.9679415,-10.584969,0,4288833.14,0,2.20E+07,2022-12-22T20:46
21849,Diamond Launch,DLC,diamond-launch,FALSE,FALSE,32503056,1.00E+09,2022-09-16T10:01:46,2,899,2022-12-22T20:46,[[]],0.130094468,12565.72356,87.2079,0.01937601,-0.01833245,-0.129575,0,4228467.787,0,1.30E+08,2022-12-22T20:46
1087,Factom,FCT,factom,FALSE,FALSE,10462234,0,2015-10-06T00:00,3,900,2022-12-22T20:46,"[[""services""::""enterprise-solutions""::""data-provenance""::""fenbushi-capital-portfolio""::""hashkey-capital-portfolio""]]",0.402503614,0,0,0.6946724,-0.06700796,-3.791619,0,4211087.213,0,4211087.21,2022-12-22T20:46
